vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
11, 10, 17, 0, 3, 2, 1, 1, 1, 2, 0.000
11, 10, 18, 0, 3, 3, 1, 2, 2, 2, 1212.000
11, 10, 19, 0, 3, 1, 2, 2, 1, 2, 0.000
11, 10, 20, 0, 3, 2, 1, 2, 1, 2, 0.000
11, 10, 21, 0, 3, 3, 2, 2, 1, 2, 0.000
11, 10, 22, 0, 1, 1, 2, 2, 1, 1, 0.000
11, 10, 23, 0, 2, 2, 2, 1, 1, 2, 0.000
11, 10, 24, 0, 1, 2, 1, 2, 2, 1, 0.000
11, 10, 25, 0, 2, 3, 2, 2, 1, 1, 0.000
11, 10, 26, 0, 3, 2, 2, 2, 1, 2, 0.000
11, 10, 27, 0, 3, 3, 1, 1, 1, 2, 0.000
11, 10, 28, 0, 1, 1, 1, 2, 1, 1, 0.000
11, 10, 29, 0, 3, 1, 2, 1, 1, 2, 0.000
11, 10, 30, 0, 2, 2, 1, 2, 2, 1, 0.000
11, 10, 31, 0, 1, 1, 2, 1, 1, 1, 0.000
11, 10, 32, 0, 2, 3, 2, 1, 2, 1, 0.000
11, 10, 33, 0, 2, 3, 1, 2, 2, 2, 0.000
11, 10, 34, 0, 2, 1, 1, 2, 2, 2, 0.000
11, 10, 35, 0, 2, 1, 1, 1, 2, 1, 0.000
11, 10, 36, 0, 2, 3, 1, 1, 1, 1, 0.000
11, 11, 1, 0, 2, 2, 1, 1, 2, 2, 0.000
11, 11, 2, 0, 2, 1, 2, 2, 1, 1, 0.000
11, 11, 3, 0, 2, 1, 2, 1, 1, 1, 0.000
11, 11, 4, 0, 1, 3, 2, 2, 2, 1, 0.000
11, 11, 5, 0, 1, 1, 2, 2, 2, 1, 0.000
11, 11, 6, 0, 3, 3, 1, 2, 1, 2, 0.000
11, 11, 7, 0, 3, 3, 1, 1, 1, 2, 0.000
11, 11, 8, 0, 1, 2, 2, 1, 1, 1, 0.000
11, 11, 9, 0, 1, 3, 1, 2, 2, 1, 0.000
11, 11, 10, 0, 1, 2, 1, 2, 1, 1, 0.000
11, 11, 11, 0, 1, 2, 1, 1, 2, 1, 0.000
11, 11, 12, 0, 3, 1, 2, 2, 1, 2, 0.000
11, 11, 13, 0, 1, 1, 2, 1, 1, 1, 0.000
11, 11, 14, 0, 3, 2, 1, 1, 2, 2, 0.000
11, 11, 15, 0, 2, 3, 2, 2, 1, 1, 0.000
11, 11, 16, 0, 1, 1, 1, 1, 1, 1, 0.000
11, 11, 17, 0, 2, 2, 2, 1, 2, 1, 0.000
11, 11, 18, 0, 3, 1, 1, 2, 1, 2, 0.000
11, 11, 19, 0, 2, 2, 2, 2, 2, 1, 0.000
11, 11, 20, 0, 1, 3, 1, 1, 2, 1, 0.000
11, 11, 21, 0, 2, 3, 1, 2, 2, 2, 0.000
11, 11, 22, 0, 2, 2, 1, 2, 1, 1, 0.000
11, 11, 23, 0, 1, 1, 1, 2, 2, 1, 0.000
11, 11, 24, 0, 3, 1, 2, 1, 2, 2, 0.000
11, 11, 25, 0, 2, 1, 1, 2, 2, 1, 0.000
11, 11, 26, 0, 3, 2, 2, 1, 2, 2, 0.000
11, 11, 27, 0, 2, 3, 1, 1, 2, 2, 0.000
11, 11, 28, 0, 2, 3, 2, 1, 2, 1, 0.000
11, 11, 29, 0, 3, 2, 1, 2, 2, 2, 0.000
11, 11, 30, 0, 3, 2, 2, 2, 2, 2, 0.000
11, 11, 31, 0, 3, 3, 2, 1, 1, 2, 0.000
11, 11, 32, 0, 2, 1, 1, 1, 2, 1, 1.000
11, 11, 33, 0, 3, 1, 1, 1, 2, 2, 0.000
11, 11, 34, 0, 1, 2, 2, 2, 2, 1, 0.000
11, 11, 35, 0, 1, 3, 2, 1, 2, 1, 0.000
11, 11, 36, 0, 3, 3, 2, 2, 1, 2, 0.000
11, 12, 1, 0, 2, 1, 1, 2, 2, 1, 0.000
11, 12, 2, 0, 3, 3, 2, 1, 2, 2, 0.000
11, 12, 3, 0, 2, 2, 1, 2, 1, 1, 0.000
11, 12, 4, 0, 1, 3, 2, 2, 2, 1, 0.000
11, 12, 5, 0, 2, 2, 2, 2, 2, 2, 0.000
11, 12, 6, 0, 2, 3, 2, 1, 1, 1, 0.000
11, 12, 7, 0, 1, 1, 1, 2, 2, 1, 0.000
11, 12, 8, 0, 3, 2, 1, 2, 2, 2, 0.000
11, 12, 9, 0, 1, 3, 2, 1, 2, 1, 0.000
11, 12, 10, 0, 1, 2, 1, 1, 1, 1, 0.000
11, 12, 11, 0, 3, 2, 1, 1, 1, 2, 0.000
11, 12, 12, 0, 3, 1, 1, 1, 1, 2, 0.000
11, 12, 13, 0, 3, 3, 1, 1, 2, 2, 0.000
11, 12, 14, 0, 2, 2, 2, 1, 2, 1, 0.000
11, 12, 15, 0, 2, 3, 1, 1, 1, 2, 0.000
11, 12, 16, 0, 1, 3, 1, 2, 2, 1, 0.000
11, 12, 17, 0, 1, 1, 1, 1, 2, 1, 0.000
11, 12, 18, 0, 3, 2, 2, 2, 2, 2, 0.000
11, 12, 19, 0, 2, 2, 1, 1, 1, 1, 0.000
11, 12, 20, 0, 3, 1, 1, 2, 2, 2, 0.000
